id,disposition
normal_K02133.02,0
normal_K02134.01,1
normal_K02135.01,1
normal_K02135.03,1
normal_K02136.01,0
normal_K02137.01,1
normal_K02138.01,1
normal_K02139.01,0
normal_K02140.01,1
normal_K02142.01,0
normal_K02143.01,1
normal_K02144.01,1
normal_K02145.01,1
normal_K02146.01,1
normal_K02147.01,1
normal_K02147.02,1
normal_K02148.01,1
normal_K02148.02,1
normal_K02148.03,1
normal_K02149.01,1
normal_K02151.01,0
normal_K02152.01,1
normal_K02153.01,1
normal_K02153.02,1
normal_K02154.01,1
normal_K02155.01,1
normal_K02156.01,1
normal_K02157.01,0
normal_K02158.01,1
normal_K02159.02,0
normal_K02160.01,1
normal_K02161.01,0
normal_K02162.01,1
normal_K02163.01,1
normal_K02163.02,1
normal_K02164.01,1
normal_K02165.01,0
normal_K02166.01,1
normal_K02167.01,1
normal_K02167.03,1
normal_K02168.01,1
normal_K02168.02,1
normal_K02169.01,1
normal_K02169.02,1
normal_K02169.03,1
normal_K02170.01,0
normal_K02171.01,1
normal_K02172.01,1
normal_K02173.01,1
normal_K02173.02,1
normal_K02174.02,1
normal_K02174.03,1
normal_K02175.01,1
normal_K02175.02,1
normal_K02176.01,0
normal_K02177.01,1
normal_K02178.01,0
normal_K02179.01,1
normal_K02179.02,1
normal_K02180.01,1
normal_K02181.01,1
normal_K02182.01,1
normal_K02183.01,1
normal_K02183.02,1
normal_K02184.01,0
normal_K02185.01,1
normal_K02187.01,0
normal_K02188.01,0
normal_K02190.01,0
normal_K02191.01,1
normal_K02192.01,0
normal_K02193.01,1
normal_K02194.01,1
normal_K02194.02,1
normal_K02195.01,1
normal_K02195.02,1
normal_K02195.03,1
normal_K02196.01,0
normal_K02197.01,0
normal_K02198.01,1
normal_K02199.01,1
normal_K02200.01,1
normal_K02201.01,0
normal_K02202.01,1
normal_K02203.01,0
normal_K02203.02,0
normal_K02204.01,1
normal_K02205.01,1
normal_K02207.01,0
normal_K02208.01,1
normal_K02209.01,1
normal_K02210.01,1
normal_K02210.02,1
normal_K02211.01,0
normal_K02212.01,1
normal_K02213.01,1
normal_K02214.01,1
normal_K02215.01,0
normal_K02216.01,1
normal_K02218.01,1
normal_K02218.02,1
normal_K02219.01,1
normal_K02220.01,1
normal_K02220.02,1
normal_K02220.03,1
normal_K02221.01,1
normal_K02223.01,1
normal_K02224.01,1
normal_K02225.01,1
normal_K02227.01,1
normal_K02228.01,0
normal_K02229.01,1
normal_K02230.01,0
normal_K02231.01,0
normal_K02232.01,1
normal_K02233.01,0
normal_K02234.01,0
normal_K02235.01,0
normal_K02236.01,1
normal_K02236.02,1
normal_K02237.01,1
normal_K02238.01,1
normal_K02239.01,0
normal_K02240.01,0
normal_K02241.01,1
normal_K02242.01,1
normal_K02243.01,1
normal_K02243.02,1
normal_K02244.01,0
normal_K02245.01,1
normal_K02246.01,1
normal_K02247.01,1
normal_K02248.01,1
normal_K02249.01,0
normal_K02250.01,1
normal_K02251.01,0
normal_K02252.01,1
normal_K02253.01,1
normal_K02254.01,0
normal_K02255.01,1
normal_K02256.01,1
normal_K02257.01,1
normal_K02258.01,0
normal_K02259.01,1
normal_K02260.01,1
normal_K02261.01,1
normal_K02262.01,0
normal_K02263.01,1
normal_K02263.02,1
normal_K02264.01,1
normal_K02265.01,0
normal_K02266.01,1
normal_K02267.01,0
normal_K02268.01,0
normal_K02269.01,0
normal_K02270.01,0
normal_K02271.01,1
normal_K02273.01,1
normal_K02274.01,1
normal_K02275.01,0
normal_K02276.01,1
normal_K02277.01,0
normal_K02278.01,1
normal_K02278.02,1
normal_K02279.01,1
normal_K02279.02,1
normal_K02280.01,1
normal_K02281.01,1
normal_K02282.01,1
normal_K02283.01,0
normal_K02284.01,0
normal_K02285.01,1
normal_K02286.01,1
normal_K02287.01,1
normal_K02287.02,1
normal_K02289.01,1
normal_K02289.02,1
normal_K02290.01,1
normal_K02291.01,1
normal_K02292.01,0
normal_K02293.01,1
normal_K02296.01,1
normal_K02297.01,1
normal_K02298.02,1
normal_K02299.01,1
normal_K02300.01,1
normal_K02301.01,0
normal_K02302.01,1
normal_K02303.01,1
normal_K02304.01,1
normal_K02305.01,1
normal_K02306.01,0
normal_K02307.01,0
normal_K02308.01,1
normal_K02309.01,1
normal_K02310.01,1
normal_K02311.03,1
normal_K02313.01,1
normal_K02314.01,1
normal_K02315.01,1
normal_K02316.01,1
normal_K02317.01,1
normal_K02318.01,1
normal_K02319.01,1
normal_K02320.01,0
normal_K02321.01,1
normal_K02322.01,0
normal_K02325.01,1
normal_K02326.01,0
normal_K02327.01,1
normal_K02328.01,1
normal_K02329.01,1
normal_K02330.01,0
normal_K02331.01,1
normal_K02332.01,1
normal_K02333.01,1
normal_K02333.02,1
normal_K02334.01,0
normal_K02335.01,1
normal_K02336.01,0
normal_K02337.01,1
normal_K02338.01,1
normal_K02339.01,1
normal_K02340.01,1
normal_K02341.01,0
normal_K02342.01,1
normal_K02342.02,0
normal_K02344.01,1
normal_K02345.01,1
normal_K02346.01,1
normal_K02347.01,1
normal_K02348.01,1
normal_K02349.01,0
normal_K02350.01,1
normal_K02351.01,1
normal_K02352.01,1
normal_K02352.02,1
normal_K02352.03,1
normal_K02353.01,1
normal_K02355.01,1
normal_K02356.01,1
normal_K02358.01,1
normal_K02359.01,0
normal_K02360.01,0
normal_K02360.02,0
normal_K02361.01,1
normal_K02362.01,0
normal_K02362.02,1
normal_K02363.01,1
normal_K02365.01,1
normal_K02365.02,1
normal_K02366.01,1
normal_K02367.01,1
normal_K02368.01,1
normal_K02369.01,1
normal_K02371.01,1
normal_K02372.01,1
normal_K02374.01,1
normal_K02374.02,1
normal_K02375.01,0
normal_K02376.01,1
normal_K02378.01,1
normal_K02379.01,0
normal_K02381.01,0
normal_K02382.01,0
normal_K02383.01,1
normal_K02385.01,0
normal_K02387.01,1
normal_K02388.01,0
normal_K02389.01,1
normal_K02390.01,1
normal_K02391.01,0
normal_K02392.01,1
normal_K02393.01,1
normal_K02394.01,0
normal_K02395.01,0
normal_K02396.01,0
normal_K02397.01,1
normal_K02398.01,0
normal_K02399.01,1
normal_K02402.01,1
normal_K02403.01,1
normal_K02404.02,0
normal_K02405.01,0
normal_K02406.01,1
normal_K02407.01,1
normal_K02408.01,1
normal_K02409.01,1
normal_K02410.01,0
normal_K02410.02,0
normal_K02411.01,1
normal_K02412.01,0
normal_K02413.01,1
normal_K02413.02,1
normal_K02414.01,1
normal_K02414.02,1
normal_K02415.01,1
normal_K02416.01,1
normal_K02417.01,1
normal_K02418.01,1
normal_K02419.01,1
normal_K02420.01,1
normal_K02422.01,1
normal_K02423.01,1
normal_K02424.01,1
normal_K02425.01,0
normal_K02426.01,1
normal_K02427.01,0
normal_K02428.01,0
normal_K02429.01,0
normal_K02430.01,0
normal_K02431.01,0
normal_K02432.01,1
normal_K02432.02,0
normal_K02433.01,1
normal_K02433.02,1
normal_K02433.03,1
normal_K02433.05,0
normal_K02434.01,0
normal_K02435.01,0
normal_K02436.01,1
normal_K02437.01,1
normal_K02438.01,0
normal_K02439.01,1
normal_K02440.01,1
normal_K02441.01,0
normal_K02442.01,1
normal_K02442.02,1
normal_K02443.01,1
normal_K02443.02,1
normal_K02444.01,1
normal_K02446.01,0
normal_K02447.01,0
normal_K02448.01,1
normal_K02450.01,1
normal_K02451.01,0
normal_K02452.01,0
normal_K02454.01,0
normal_K02455.01,0
normal_K02456.01,0
normal_K02457.01,1
normal_K02458.01,1
normal_K02458.02,1
normal_K02459.01,0
normal_K02460.01,1
normal_K02461.01,1
normal_K02462.01,1
normal_K02463.01,1
normal_K02464.01,0
normal_K02465.01,0
normal_K02466.01,1
normal_K02466.02,1
normal_K02467.01,1
normal_K02468.01,1
normal_K02469.01,1
normal_K02470.01,0
normal_K02471.01,1
normal_K02472.01,1
normal_K02473.01,1
normal_K02473.02,0
normal_K02473.03,1
normal_K02475.01,0
normal_K02476.01,0
normal_K02477.01,1
normal_K02478.01,0
normal_K02479.01,1
normal_K02481.01,0
normal_K02482.01,1
normal_K02483.01,1
normal_K02484.01,1
normal_K02485.01,1
normal_K02485.02,1
normal_K02485.03,1
normal_K02487.01,1
normal_K02488.01,1
normal_K02489.01,1
normal_K02490.01,1
normal_K02491.01,1
normal_K02492.01,1
normal_K02493.01,1
normal_K02494.01,1
normal_K02495.01,0
normal_K02496.01,0
normal_K02497.01,1
normal_K02498.01,1
normal_K02498.02,1
normal_K02499.01,0
normal_K02500.01,0
normal_K02501.01,0
normal_K02502.01,0
normal_K02503.01,1
normal_K02504.01,1
normal_K02505.01,0
normal_K02505.02,0
normal_K02506.01,1
normal_K02507.01,1
normal_K02509.01,1
normal_K02510.01,0
normal_K02511.01,0
normal_K02514.01,0
normal_K02515.01,0
normal_K02517.01,1
normal_K02518.01,0
normal_K02520.01,1
normal_K02521.01,1
normal_K02521.02,1
normal_K02522.01,1
normal_K02523.01,1
normal_K02524.01,1
normal_K02525.01,1
normal_K02526.01,0
normal_K02527.01,1
normal_K02528.01,1
normal_K02529.01,1
normal_K02529.02,1
normal_K02530.01,1
normal_K02532.01,1
normal_K02533.01,1
normal_K02533.02,0
normal_K02534.01,1
normal_K02535.01,1
normal_K02536.01,1
normal_K02537.01,0
normal_K02538.01,1
normal_K02539.01,0
normal_K02540.01,0
normal_K02541.01,1
normal_K02541.02,1
normal_K02542.01,1
normal_K02543.01,1
normal_K02544.01,1
normal_K02545.01,1
normal_K02546.01,0
normal_K02547.01,1
normal_K02549.01,0
normal_K02552.01,1
normal_K02553.01,1
normal_K02555.01,1
normal_K02556.01,1
normal_K02557.01,0
normal_K02558.01,0
normal_K02559.01,1
normal_K02561.01,1
normal_K02562.01,0
normal_K02563.01,1
normal_K02564.01,1
normal_K02565.01,0
normal_K02566.01,0
normal_K02567.01,0
normal_K02568.01,0
normal_K02570.01,0
normal_K02570.02,0
normal_K02573.01,0
normal_K02574.01,0
normal_K02575.01,0
normal_K02576.01,0
normal_K02579.01,1
normal_K02580.01,1
normal_K02581.01,1
normal_K02582.01,1
normal_K02583.02,0
normal_K02584.01,0
normal_K02585.01,1
normal_K02585.02,1
normal_K02586.01,1
normal_K02586.02,0
normal_K02587.01,1
normal_K02588.01,1
normal_K02589.01,1
normal_K02590.01,0
normal_K02591.01,0
normal_K02593.01,1
normal_K02594.01,1
normal_K02595.01,1
normal_K02595.02,1
normal_K02596.01,0
normal_K02597.01,1
normal_K02597.02,1
normal_K02597.03,1
normal_K02599.01,0
normal_K02600.01,0
normal_K02601.01,0
normal_K02602.01,1
normal_K02605.01,0
normal_K02606.01,0
normal_K02608.01,1
normal_K02609.01,0
normal_K02611.01,0
normal_K02614.01,1
normal_K02615.01,1
normal_K02616.01,0
normal_K02617.01,1
normal_K02618.01,0
normal_K02619.01,1
normal_K02620.01,1
normal_K02621.01,0
normal_K02622.01,0
normal_K02623.01,1
normal_K02624.01,1
normal_K02625.01,1
normal_K02626.01,1
normal_K02627.01,1
normal_K02628.01,1
normal_K02629.01,0
normal_K02630.01,0
normal_K02631.01,1
normal_K02631.02,0
normal_K02632.01,1
normal_K02633.01,0
normal_K02634.01,1
normal_K02635.01,1
normal_K02636.01,1
normal_K02638.01,1
normal_K02642.01,0
normal_K02643.01,1
normal_K02644.01,0
normal_K02645.01,0
normal_K02646.01,0
normal_K02647.01,1
normal_K02648.01,0
normal_K02649.01,1
normal_K02650.01,1
normal_K02650.02,1
normal_K02651.01,0
normal_K02652.01,1
normal_K02653.01,0
normal_K02654.01,1
normal_K02655.01,1
normal_K02658.01,1
normal_K02659.01,0
normal_K02660.01,1
normal_K02661.01,0
normal_K02662.01,1
normal_K02663.01,1
normal_K02664.01,1
normal_K02665.01,0
normal_K02667.01,0
normal_K02668.01,1
normal_K02669.01,0
normal_K02670.01,0
normal_K02672.01,1
normal_K02672.02,1
normal_K02673.01,0
normal_K02674.01,1
normal_K02674.02,1
normal_K02674.03,1
normal_K02675.01,1
normal_K02675.02,1
normal_K02676.01,0
normal_K02678.01,1
normal_K02681.01,1
normal_K02681.02,1
normal_K02684.01,0
normal_K02685.01,0
normal_K02686.01,1
normal_K02687.02,1
normal_K02688.01,1
normal_K02692.01,0
normal_K02693.01,1
normal_K02693.02,1
normal_K02693.03,1
normal_K02694.01,1
normal_K02694.02,1
normal_K02697.01,0
normal_K02698.01,1
normal_K02699.01,1
normal_K02701.01,0
normal_K02702.01,0
normal_K02704.01,1
normal_K02704.02,1
normal_K02704.03,1
normal_K02705.01,1
normal_K02707.01,1
normal_K02707.02,1
normal_K02707.03,1
normal_K02708.01,1
normal_K02709.01,0
normal_K02710.01,0
normal_K02711.01,1
normal_K02711.02,1
normal_K02713.01,0
normal_K02714.01,1
normal_K02714.02,1
normal_K02714.03,1
normal_K02715.01,1
normal_K02715.02,1
normal_K02715.03,1
normal_K02716.01,1
normal_K02716.02,1
normal_K02717.01,1
normal_K02718.01,0
normal_K02719.01,1
normal_K02721.01,1
normal_K02722.01,1
normal_K02722.02,1
normal_K02722.03,1
normal_K02722.04,1
normal_K02723.01,1
normal_K02724.01,0
normal_K02725.01,0
normal_K02726.01,0
normal_K02727.01,0
normal_K02728.01,1
normal_K02729.01,1
normal_K02730.01,1
normal_K02731.01,0
normal_K02732.01,1
normal_K02732.02,1
normal_K02732.03,1
normal_K02733.01,1
normal_K02734.01,1
normal_K02735.01,1
normal_K02736.01,1
normal_K02737.01,0
normal_K02738.01,0
normal_K02739.01,1
normal_K02740.01,0
normal_K02741.01,0
normal_K02742.01,1
normal_K02743.01,1
normal_K02744.01,1
normal_K02745.01,1
normal_K02746.01,0
normal_K02747.01,1
normal_K02748.01,1
normal_K02748.02,1
normal_K02749.01,0
normal_K02751.01,1
normal_K02752.01,0
normal_K02753.01,1
normal_K02754.01,1
normal_K02755.01,1
normal_K02756.01,1
normal_K02757.01,1
normal_K02760.01,1
normal_K02761.01,0
normal_K02762.01,1
normal_K02763.01,0
normal_K02765.01,0
normal_K02766.01,0
normal_K02767.01,0
normal_K02768.01,1
normal_K02768.02,1
normal_K02768.03,0
normal_K02769.01,0
normal_K02771.01,0
normal_K02772.01,0
normal_K02773.01,0
normal_K02774.01,0
normal_K02776.01,0
normal_K02777.01,0
normal_K02778.01,1
normal_K02779.01,1
normal_K02780.01,1
normal_K02781.01,0
normal_K02782.01,0
normal_K02783.01,0
normal_K02784.01,0
normal_K02785.01,1
normal_K02786.01,1
normal_K02787.01,0
normal_K02788.01,0
normal_K02789.01,1
normal_K02790.01,1
normal_K02791.01,1
normal_K02792.01,1
normal_K02793.01,1
normal_K02793.02,1
normal_K02794.01,0
normal_K02795.01,0
normal_K02798.01,1
normal_K02799.01,0
normal_K02800.01,0
normal_K02801.01,1
normal_K02802.01,1
normal_K02803.01,1
normal_K02804.01,0
normal_K02805.01,1
normal_K02806.01,1
normal_K02808.01,0
normal_K02809.01,0
normal_K02810.01,0
normal_K02810.02,0
normal_K02811.01,0
normal_K02812.01,1
normal_K02814.01,0
normal_K02815.01,0
normal_K02816.01,1
normal_K02817.01,1
normal_K02818.01,0
normal_K02819.01,0
normal_K02820.01,1
normal_K02822.01,1
normal_K02823.01,0
normal_K02824.01,0
normal_K02825.01,0
normal_K02826.01,0
normal_K02827.01,1
normal_K02828.01,1
normal_K02829.01,1
normal_K02830.01,1
normal_K02831.01,0
normal_K02832.01,1
normal_K02834.01,1
normal_K02835.01,1
normal_K02836.01,1
normal_K02837.01,1
normal_K02838.01,1
normal_K02838.02,1
normal_K02839.01,1
normal_K02841.01,1
normal_K02842.01,1
normal_K02842.02,1
normal_K02842.03,1
normal_K02843.01,0
normal_K02844.01,0
normal_K02845.01,1
normal_K02846.01,0
normal_K02847.01,0
normal_K02848.01,1
normal_K02849.01,1
normal_K02850.01,0
normal_K02852.01,1
normal_K02854.01,0
normal_K02856.01,1
normal_K02857.01,1
normal_K02857.02,1
normal_K02858.01,0
normal_K02859.01,1
normal_K02859.02,1
normal_K02860.01,1
normal_K02861.01,0
normal_K02863.01,0
normal_K02864.01,0
normal_K02865.01,1
normal_K02866.01,1
normal_K02867.01,0
normal_K02867.02,0
normal_K02868.01,1
normal_K02869.01,1
normal_K02870.01,0
normal_K02871.01,1
normal_K02871.02,1
normal_K02872.01,0
normal_K02873.01,0
normal_K02875.01,0
normal_K02876.02,0
normal_K02877.01,1
normal_K02878.01,1
normal_K02880.01,1
normal_K02881.01,0
normal_K02882.02,0
normal_K02883.01,1
normal_K02884.01,0
normal_K02885.01,0
normal_K02886.01,1
normal_K02887.01,0
normal_K02888.01,0
normal_K02889.01,0
normal_K02890.01,1
normal_K02891.01,0
normal_K02892.01,0
normal_K02893.01,0
normal_K02894.01,1
normal_K02895.01,0
normal_K02896.01,0
normal_K02896.02,0
normal_K02897.01,0
normal_K02898.01,1
normal_K02901.01,0
normal_K02902.01,0
normal_K02903.01,0
normal_K02904.01,1
normal_K02905.01,0
normal_K02906.01,1
normal_K02907.01,0
normal_K02908.01,0
normal_K02909.01,0
normal_K02910.01,1
normal_K02911.01,0
normal_K02912.01,0
normal_K02913.01,1
normal_K02916.01,0
normal_K02917.01,0
normal_K02918.01,0
normal_K02918.02,0
normal_K02919.01,1
normal_K02920.01,1
normal_K02922.01,0
normal_K02924.01,1
normal_K02926.01,1
normal_K02926.02,1
normal_K02926.03,1
normal_K02926.04,1
normal_K02928.01,0
normal_K02929.01,0
normal_K02930.01,0
normal_K02931.01,1
normal_K02932.01,0
normal_K02934.01,0
normal_K02936.01,1
normal_K02937.01,0
normal_K02938.01,0
normal_K02939.01,0
normal_K02940.01,0
normal_K02941.01,0
normal_K02942.02,1
normal_K02943.01,1
normal_K02945.01,1
normal_K02946.01,1
normal_K02947.01,0
normal_K02948.01,1
normal_K02950.01,0
normal_K02951.01,1
normal_K02952.01,0
normal_K02953.01,0
normal_K02954.01,0
normal_K02955.01,0
normal_K02956.01,1
normal_K02960.01,0
normal_K02961.01,1
normal_K02963.01,1
normal_K02964.01,1
normal_K02964.02,0
normal_K02965.01,0
normal_K02966.01,0
normal_K02967.01,1
normal_K02969.01,0
normal_K02970.01,1
normal_K02973.01,0
normal_K02974.01,0
normal_K02975.01,0
normal_K02977.01,1
normal_K02977.02,1
normal_K02978.01,0
normal_K02979.01,0
normal_K02980.01,1
normal_K02981.01,1
normal_K02982.01,1
normal_K02983.01,0
normal_K02985.01,0
normal_K02986.01,0
normal_K02987.01,0
normal_K02988.01,0
normal_K02989.01,1
normal_K02990.01,1
normal_K02991.01,0
normal_K02993.01,0
normal_K02994.01,1
normal_K02995.01,1
normal_K02996.01,1
normal_K02997.01,0
normal_K02998.01,1
normal_K02999.01,0
normal_K03000.01,0
normal_K03001.01,0
normal_K03002.01,1
normal_K03003.01,0
normal_K03004.01,1
normal_K03005.01,0
normal_K03006.01,0
normal_K03008.01,1
normal_K03009.01,1
normal_K03010.01,1
normal_K03011.01,0
normal_K03012.01,0
normal_K03014.01,1
normal_K03015.01,1
normal_K03016.01,0
normal_K03018.01,0
normal_K03019.01,1
normal_K03021.01,0
normal_K03022.01,1
normal_K03023.01,0
normal_K03024.01,0
normal_K03025.01,1
normal_K03026.01,1
normal_K03027.01,1
normal_K03028.01,0
normal_K03030.01,0
normal_K03032.01,1
normal_K03033.01,0
normal_K03035.01,0
normal_K03036.01,0
normal_K03038.01,1
normal_K03039.01,1
normal_K03044.01,0
normal_K03045.01,1
normal_K03046.01,0
normal_K03047.01,0
normal_K03048.01,1
normal_K03049.01,1
normal_K03051.02,0
normal_K03053.01,1
normal_K03054.01,0
normal_K03055.01,0
normal_K03056.01,1
normal_K03057.01,1
normal_K03057.02,1
normal_K03058.01,0
normal_K03059.01,0
normal_K03060.01,1
normal_K03062.01,0
normal_K03063.01,1
normal_K03064.01,0
normal_K03066.01,1
normal_K03067.01,0
normal_K03070.01,0
normal_K03071.01,1
normal_K03074.01,0
normal_K03075.01,1
normal_K03076.01,0
normal_K03077.01,1
normal_K03078.01,1
normal_K03079.01,0
normal_K03080.01,0
normal_K03081.01,0
normal_K03082.01,0
normal_K03084.01,0
normal_K03085.01,0
normal_K03087.01,0
normal_K03087.02,0
normal_K03088.01,1
normal_K03090.01,1
normal_K03090.02,0
normal_K03091.01,1
normal_K03092.01,0
normal_K03093.01,1
normal_K03094.01,1
normal_K03095.01,1
normal_K03096.01,1
normal_K03097.01,1
normal_K03097.02,1
normal_K03097.03,1
normal_K03098.01,0
normal_K03099.01,0
normal_K03100.01,0
normal_K03101.01,1
normal_K03103.01,0
normal_K03106.01,1
normal_K03107.01,0
normal_K03108.01,1
normal_K03109.01,1
normal_K03110.01,1
normal_K03113.01,1
normal_K03115.01,1
normal_K03116.01,1
normal_K03118.01,0
normal_K03120.01,1
normal_K03121.01,0
normal_K03122.01,1
normal_K03124.01,0
normal_K03125.01,1
normal_K03126.01,0
normal_K03127.01,1
normal_K03129.01,0
normal_K03130.01,1
normal_K03130.02,1
normal_K03131.01,1
normal_K03133.01,0
normal_K03134.01,0
normal_K03135.01,0
normal_K03136.01,1
normal_K03138.01,1
normal_K03138.02,1
normal_K03139.01,0
normal_K03140.01,1
normal_K03141.01,1
normal_K03143.01,0
normal_K03144.01,1
normal_K03146.01,1
normal_K03147.01,1
normal_K03148.01,0
normal_K03149.01,0
normal_K03152.01,0
normal_K03153.01,0
normal_K03155.01,0
normal_K03156.01,0
normal_K03156.02,0
normal_K03156.03,0
normal_K03156.04,0
normal_K03157.01,0
normal_K03158.01,1
normal_K03158.02,1
normal_K03158.03,1
normal_K03158.04,1
normal_K03158.05,1
normal_K03159.01,0
normal_K03161.01,0
normal_K03162.01,0
normal_K03163.01,0
normal_K03164.01,0
normal_K03167.01,0
normal_K03169.01,0
normal_K03172.01,0
normal_K03172.02,0
normal_K03173.01,0
normal_K03174.01,0
normal_K03175.01,0
normal_K03178.01,0
normal_K03179.01,1
normal_K03180.01,0
normal_K03181.01,0
normal_K03182.01,0
normal_K03184.01,1
normal_K03184.02,1
normal_K03185.01,0
normal_K03186.01,0
normal_K03187.01,0
normal_K03188.01,0
normal_K03191.01,0
normal_K03191.02,0
normal_K03192.01,0
normal_K03193.01,0
normal_K03194.01,0
normal_K03195.01,0
normal_K03198.01,0
normal_K03199.01,0
normal_K03200.01,0
normal_K03201.01,0
normal_K03204.01,0
normal_K03205.01,0
normal_K03210.01,0
normal_K03211.01,0
normal_K03212.01,0
normal_K03213.01,0
normal_K03215.01,0
normal_K03216.01,0
normal_K03217.01,0
normal_K03218.01,0
normal_K03219.01,0
normal_K03220.01,1
normal_K03221.01,0
normal_K03222.01,0
normal_K03223.01,0
normal_K03226.01,0
normal_K03227.01,0
normal_K03228.01,0
normal_K03230.01,0
normal_K03230.02,0
normal_K03231.01,0
normal_K03232.01,1
normal_K03233.01,0
normal_K03234.01,1
normal_K03235.01,0
normal_K03237.01,1
normal_K03238.01,0
normal_K03239.01,0
normal_K03240.01,0
normal_K03241.01,0
normal_K03242.01,0
normal_K03243.01,0
normal_K03244.01,0
normal_K03245.01,1
normal_K03246.01,1
normal_K03247.01,0
normal_K03249.01,0
normal_K03250.01,0
normal_K03251.01,0
normal_K03252.01,0
normal_K03254.01,0
normal_K03255.01,1
normal_K03256.01,0
normal_K03257.01,0
normal_K03260.01,1
normal_K03261.01,1
normal_K03262.01,1
normal_K03265.01,0
normal_K03266.01,1
normal_K03267.01,1
normal_K03268.01,0
normal_K03269.01,0
normal_K03270.01,0
normal_K03272.01,0
normal_K03273.01,0
normal_K03274.01,1
normal_K03275.01,0
normal_K03276.01,0
normal_K03277.01,1
normal_K03278.01,0
normal_K03279.01,1
normal_K03281.01,1
normal_K03282.01,1
normal_K03283.01,0
normal_K03284.01,1
normal_K03285.01,0
normal_K03286.01,1
normal_K03287.01,1
normal_K03288.01,1
normal_K03289.01,0
normal_K03290.01,0
normal_K03291.01,0
normal_K03292.01,0
normal_K03293.01,0
normal_K03294.01,0
normal_K03295.01,0
normal_K03296.01,1
normal_K03297.01,0
normal_K03298.01,1
normal_K03299.01,0
normal_K03300.01,0
normal_K03300.02,0
normal_K03302.01,0
normal_K03303.01,1
normal_K03304.01,0
normal_K03305.01,1
normal_K03306.01,1
normal_K03308.01,1
normal_K03308.02,1
normal_K03311.01,1
normal_K03314.01,0
normal_K03315.01,1
normal_K03316.01,1
normal_K03317.01,0
normal_K03318.01,1
normal_K03319.01,1
normal_K03319.02,1
normal_K03319.03,1
normal_K03321.01,0
normal_K03322.01,0
normal_K03324.01,1
normal_K03325.01,0
normal_K03326.01,0
normal_K03327.01,0
normal_K03328.01,0
normal_K03330.01,1
normal_K03331.01,0
normal_K03332.01,0
normal_K03333.01,0
normal_K03334.01,0
normal_K03335.01,1
normal_K03336.01,0
normal_K03337.02,0
normal_K03338.01,0
normal_K03338.02,0
normal_K03342.01,0
normal_K03344.02,1
normal_K03345.01,1
normal_K03346.01,1
normal_K03347.01,1
normal_K03348.01,1
normal_K03349.01,1
normal_K03350.01,0
normal_K03351.01,0
normal_K03352.01,1
normal_K03353.01,1
normal_K03356.01,1
normal_K03357.01,0
normal_K03359.01,0
normal_K03360.01,0
normal_K03361.01,1
normal_K03362.01,0
normal_K03363.01,1
normal_K03364.01,0
normal_K03365.01,1
normal_K03366.01,0
normal_K03369.01,0
normal_K03370.02,1
normal_K03371.02,1
normal_K03372.02,0
normal_K03373.01,0
normal_K03374.01,1
normal_K03375.01,1
normal_K03376.01,0
normal_K03376.02,0
normal_K03378.01,0
normal_K03379.01,1
normal_K03380.01,0
normal_K03381.01,0
normal_K03381.02,0
normal_K03382.01,0
normal_K03383.01,1
normal_K03384.02,1
normal_K03385.01,0
normal_K03386.01,0
normal_K03387.01,0
normal_K03388.01,0
normal_K03390.01,0
normal_K03392.01,0
normal_K03393.01,1
normal_K03398.01,1
normal_K03399.01,0
normal_K03400.01,0
normal_K03402.01,0
normal_K03403.01,1
normal_K03403.02,1
normal_K03404.01,1
normal_K03405.01,0
normal_K03406.01,0
normal_K03407.01,1
normal_K03409.01,0
normal_K03410.01,1
normal_K03412.01,1
normal_K03413.01,0
normal_K03414.01,0
normal_K03415.01,1
normal_K03417.01,1
normal_K03418.01,1
normal_K03419.01,0
normal_K03423.01,1
normal_K03424.01,0
normal_K03425.01,1
normal_K03427.01,0
normal_K03428.01,1
normal_K03429.02,1
normal_K03429.03,0
normal_K03432.01,1
normal_K03435.01,0
normal_K03436.01,1
normal_K03437.01,1
normal_K03438.01,1
normal_K03439.01,1
normal_K03441.01,0
normal_K03442.01,0
normal_K03443.01,1
normal_K03445.01,1
normal_K03446.01,0
normal_K03447.01,0
normal_K03449.01,0
normal_K03450.01,0
normal_K03452.01,0
normal_K03453.01,0
normal_K03454.01,0
normal_K03456.01,1
normal_K03457.01,0
normal_K03458.01,1
normal_K03459.01,1
normal_K03464.01,0
normal_K03465.01,1
normal_K03466.01,0
normal_K03467.01,0
normal_K03468.01,1
normal_K03470.02,1
normal_K03471.01,0
normal_K03474.01,1
normal_K03475.01,0
normal_K03476.01,0
normal_K03477.01,0
normal_K03478.01,1
normal_K03479.01,0
normal_K03479.02,0
normal_K03482.01,1
normal_K03484.01,1
normal_K03485.01,0
normal_K03489.01,0
normal_K03490.01,0
normal_K03491.01,0
normal_K03492.01,0
normal_K03493.01,1
normal_K03494.01,1
normal_K03496.01,1
normal_K03497.01,1
normal_K03498.01,0
normal_K03499.01,0
normal_K03499.02,0
normal_K03500.01,1
normal_K03501.01,0
normal_K03502.01,0
normal_K03503.01,1
normal_K03503.02,1
normal_K03504.01,0
normal_K03505.01,0
normal_K03506.01,0
normal_K03507.01,0
normal_K03509.01,0
normal_K03510.01,0
normal_K03511.01,0
normal_K03512.01,0
normal_K03513.01,0
normal_K03514.01,0
normal_K03515.01,0
normal_K03516.01,0
