reviewer_id,place_id,rating
415.0,ChIJoWYxEDf_0YURKQ4yzO0cDPI,5
908.0,ChIJoWYxEDf_0YURKQ4yzO0cDPI,3
691.0,ChIJoWYxEDf_0YURKQ4yzO0cDPI,5
95.0,ChIJoWYxEDf_0YURKQ4yzO0cDPI,3
750.0,ChIJoWYxEDf_0YURKQ4yzO0cDPI,1
459.0,ChIJoWYxEDf_0YURKQ4yzO0cDPI,5
734.0,ChIJoXG9Uz4BzoURUh6XkUqgPmw,5
570.0,ChIJoXG9Uz4BzoURUh6XkUqgPmw,5
720.0,ChIJoXG9Uz4BzoURUh6XkUqgPmw,5
808.0,ChIJoXG9Uz4BzoURUh6XkUqgPmw,3
838.0,ChIJoXG9Uz4BzoURUh6XkUqgPmw,5
331.0,ChIJoXG9Uz4BzoURUh6XkUqgPmw,5
643.0,ChIJoXG9Uz4BzoURUh6XkUqgPmw,5
966.0,ChIJoXG9Uz4BzoURUh6XkUqgPmw,5
244.0,ChIJoXG9Uz4BzoURUh6XkUqgPmw,5
974.0,ChIJoXG9Uz4BzoURUh6XkUqgPmw,5
256.0,ChIJoXG9Uz4BzoURUh6XkUqgPmw,1
204.0,ChIJoXG9Uz4BzoURUh6XkUqgPmw,5
972.0,ChIJoXG9Uz4BzoURUh6XkUqgPmw,5
539.0,ChIJoXG9Uz4BzoURUh6XkUqgPmw,5
508.0,ChIJoXG9Uz4BzoURUh6XkUqgPmw,4
643.0,ChIJoXG9Uz4BzoURUh6XkUqgPmw,5
684.0,ChIJoXG9Uz4BzoURUh6XkUqgPmw,5
419.0,ChIJoXG9Uz4BzoURUh6XkUqgPmw,5
821.0,ChIJoXG9Uz4BzoURUh6XkUqgPmw,5
370.0,ChIJoXG9Uz4BzoURUh6XkUqgPmw,5
34.0,ChIJoXG9Uz4BzoURUh6XkUqgPmw,5
24.0,ChIJoXG9Uz4BzoURUh6XkUqgPmw,5
783.0,ChIJoXG9Uz4BzoURUh6XkUqgPmw,5
304.0,ChIJoXG9Uz4BzoURUh6XkUqgPmw,5
71.0,ChIJoXG9Uz4BzoURUh6XkUqgPmw,5
298.0,ChIJoXG9Uz4BzoURUh6XkUqgPmw,4
702.0,ChIJoXG9Uz4BzoURUh6XkUqgPmw,5
641.0,ChIJoXG9Uz4BzoURUh6XkUqgPmw,5
936.0,ChIJoXG9Uz4BzoURUh6XkUqgPmw,5
836.0,ChIJoXG9Uz4BzoURUh6XkUqgPmw,5
349.0,ChIJoXG9Uz4BzoURUh6XkUqgPmw,5
11.0,ChIJoXG9Uz4BzoURUh6XkUqgPmw,5
724.0,ChIJoXG9Uz4BzoURUh6XkUqgPmw,5
216.0,ChIJoXG9Uz4BzoURUh6XkUqgPmw,5
828.0,ChIJoXG9Uz4BzoURUh6XkUqgPmw,5
345.0,ChIJoXG9Uz4BzoURUh6XkUqgPmw,5
129.0,ChIJoXG9Uz4BzoURUh6XkUqgPmw,5
960.0,ChIJoXG9Uz4BzoURUh6XkUqgPmw,5
957.0,ChIJoXG9Uz4BzoURUh6XkUqgPmw,5
500.0,ChIJoXG9Uz4BzoURUh6XkUqgPmw,5
591.0,ChIJoXG9Uz4BzoURUh6XkUqgPmw,5
851.0,ChIJoXG9Uz4BzoURUh6XkUqgPmw,4
423.0,ChIJoXG9Uz4BzoURUh6XkUqgPmw,5
140.0,ChIJoXG9Uz4BzoURUh6XkUqgPmw,5
160.0,ChIJoXG9Uz4BzoURUh6XkUqgPmw,5
404.0,ChIJoXG9Uz4BzoURUh6XkUqgPmw,5
738.0,ChIJoXG9Uz4BzoURUh6XkUqgPmw,5
748.0,ChIJoXG9Uz4BzoURUh6XkUqgPmw,5
815.0,ChIJoXG9Uz4BzoURUh6XkUqgPmw,5
209.0,ChIJoXG9Uz4BzoURUh6XkUqgPmw,5
28.0,ChIJoXG9Uz4BzoURUh6XkUqgPmw,5
755.0,ChIJoXG9Uz4BzoURUh6XkUqgPmw,5
121.0,ChIJoXG9Uz4BzoURUh6XkUqgPmw,5
551.0,ChIJoXG9Uz4BzoURUh6XkUqgPmw,5
585.0,ChIJoXG9Uz4BzoURUh6XkUqgPmw,4
264.0,ChIJoXG9Uz4BzoURUh6XkUqgPmw,5
50.0,ChIJoXG9Uz4BzoURUh6XkUqgPmw,5
843.0,ChIJoXG9Uz4BzoURUh6XkUqgPmw,5
962.0,ChIJoXG9Uz4BzoURUh6XkUqgPmw,5
851.0,ChIJoXG9Uz4BzoURUh6XkUqgPmw,5
167.0,ChIJoXG9Uz4BzoURUh6XkUqgPmw,5
416.0,ChIJoXG9Uz4BzoURUh6XkUqgPmw,5
717.0,ChIJoXG9Uz4BzoURUh6XkUqgPmw,5
785.0,ChIJoXG9Uz4BzoURUh6XkUqgPmw,4
406.0,ChIJoXG9Uz4BzoURUh6XkUqgPmw,4
409.0,ChIJoXG9Uz4BzoURUh6XkUqgPmw,5
857.0,ChIJoXG9Uz4BzoURUh6XkUqgPmw,5
233.0,ChIJoXG9Uz4BzoURUh6XkUqgPmw,5
556.0,ChIJoXG9Uz4BzoURUh6XkUqgPmw,5
308.0,ChIJoXG9Uz4BzoURUh6XkUqgPmw,4
595.0,ChIJoXG9Uz4BzoURUh6XkUqgPmw,5
843.0,ChIJoXG9Uz4BzoURUh6XkUqgPmw,5
579.0,ChIJoXG9Uz4BzoURUh6XkUqgPmw,4
482.0,ChIJoXG9Uz4BzoURUh6XkUqgPmw,5
151.0,ChIJoXG9Uz4BzoURUh6XkUqgPmw,3
8.0,ChIJoXG9Uz4BzoURUh6XkUqgPmw,5
28.0,ChIJoXG9Uz4BzoURUh6XkUqgPmw,5
556.0,ChIJoXG9Uz4BzoURUh6XkUqgPmw,5
5.0,ChIJoXG9Uz4BzoURUh6XkUqgPmw,5
574.0,ChIJoXG9Uz4BzoURUh6XkUqgPmw,4
814.0,ChIJoXG9Uz4BzoURUh6XkUqgPmw,5
108.0,ChIJoXG9Uz4BzoURUh6XkUqgPmw,5
800.0,ChIJoXG9Uz4BzoURUh6XkUqgPmw,4
427.0,ChIJoXG9Uz4BzoURUh6XkUqgPmw,5
165.0,ChIJoXG9Uz4BzoURUh6XkUqgPmw,5
398.0,ChIJoXG9Uz4BzoURUh6XkUqgPmw,1
837.0,ChIJoXG9Uz4BzoURUh6XkUqgPmw,5
459.0,ChIJoXG9Uz4BzoURUh6XkUqgPmw,5
329.0,ChIJoXG9Uz4BzoURUh6XkUqgPmw,5
17.0,ChIJoXG9Uz4BzoURUh6XkUqgPmw,5
82.0,ChIJoXG9Uz4BzoURUh6XkUqgPmw,4
46.0,ChIJoXG9Uz4BzoURUh6XkUqgPmw,5
799.0,ChIJoXG9Uz4BzoURUh6XkUqgPmw,4
785.0,ChIJoXG9Uz4BzoURUh6XkUqgPmw,3
333.0,ChIJoXG9Uz4BzoURUh6XkUqgPmw,5
865.0,ChIJoXG9Uz4BzoURUh6XkUqgPmw,5
1000.0,ChIJoXG9Uz4BzoURUh6XkUqgPmw,5
313.0,ChIJoXG9Uz4BzoURUh6XkUqgPmw,4
789.0,ChIJoXG9Uz4BzoURUh6XkUqgPmw,5
922.0,ChIJoXG9Uz4BzoURUh6XkUqgPmw,5
499.0,ChIJoXG9Uz4BzoURUh6XkUqgPmw,5
397.0,ChIJoXG9Uz4BzoURUh6XkUqgPmw,5
892.0,ChIJoXG9Uz4BzoURUh6XkUqgPmw,5
67.0,ChIJoXG9Uz4BzoURUh6XkUqgPmw,5
562.0,ChIJoXG9Uz4BzoURUh6XkUqgPmw,5
785.0,ChIJoXG9Uz4BzoURUh6XkUqgPmw,5
413.0,ChIJoXG9Uz4BzoURUh6XkUqgPmw,5
994.0,ChIJoXG9Uz4BzoURUh6XkUqgPmw,4
67.0,ChIJoXG9Uz4BzoURUh6XkUqgPmw,5
72.0,ChIJoXG9Uz4BzoURUh6XkUqgPmw,5
641.0,ChIJoXG9Uz4BzoURUh6XkUqgPmw,4
308.0,ChIJoXG9Uz4BzoURUh6XkUqgPmw,5
898.0,ChIJoXG9Uz4BzoURUh6XkUqgPmw,5
345.0,ChIJoXG9Uz4BzoURUh6XkUqgPmw,5
272.0,ChIJoXG9Uz4BzoURUh6XkUqgPmw,5
487.0,ChIJoXG9Uz4BzoURUh6XkUqgPmw,4
118.0,ChIJoXG9Uz4BzoURUh6XkUqgPmw,3
508.0,ChIJoXG9Uz4BzoURUh6XkUqgPmw,5
525.0,ChIJoXG9Uz4BzoURUh6XkUqgPmw,5
860.0,ChIJoXG9Uz4BzoURUh6XkUqgPmw,5
514.0,ChIJoXG9Uz4BzoURUh6XkUqgPmw,5
678.0,ChIJoXG9Uz4BzoURUh6XkUqgPmw,5
306.0,ChIJoXG9Uz4BzoURUh6XkUqgPmw,5
385.0,ChIJoXG9Uz4BzoURUh6XkUqgPmw,5
263.0,ChIJoXG9Uz4BzoURUh6XkUqgPmw,5
939.0,ChIJoXG9Uz4BzoURUh6XkUqgPmw,3
747.0,ChIJoXG9Uz4BzoURUh6XkUqgPmw,5
526.0,ChIJoXG9Uz4BzoURUh6XkUqgPmw,5
156.0,ChIJoXG9Uz4BzoURUh6XkUqgPmw,5
259.0,ChIJoXG9Uz4BzoURUh6XkUqgPmw,5
185.0,ChIJoXG9Uz4BzoURUh6XkUqgPmw,5
947.0,ChIJoXG9Uz4BzoURUh6XkUqgPmw,5
226.0,ChIJoXG9Uz4BzoURUh6XkUqgPmw,5
210.0,ChIJoXG9Uz4BzoURUh6XkUqgPmw,5
969.0,ChIJoXG9Uz4BzoURUh6XkUqgPmw,5
884.0,ChIJoXG9Uz4BzoURUh6XkUqgPmw,5
506.0,ChIJoXG9Uz4BzoURUh6XkUqgPmw,5
858.0,ChIJoXG9Uz4BzoURUh6XkUqgPmw,4
541.0,ChIJoXG9Uz4BzoURUh6XkUqgPmw,5
408.0,ChIJoXG9Uz4BzoURUh6XkUqgPmw,5
84.0,ChIJoXG9Uz4BzoURUh6XkUqgPmw,5
758.0,ChIJoXG9Uz4BzoURUh6XkUqgPmw,4
476.0,ChIJoXG9Uz4BzoURUh6XkUqgPmw,5
940.0,ChIJoXG9Uz4BzoURUh6XkUqgPmw,3
786.0,ChIJoXG9Uz4BzoURUh6XkUqgPmw,5
31.0,ChIJoXG9Uz4BzoURUh6XkUqgPmw,5
85.0,ChIJoXG9Uz4BzoURUh6XkUqgPmw,3
982.0,ChIJoXG9Uz4BzoURUh6XkUqgPmw,5
641.0,ChIJoXG9Uz4BzoURUh6XkUqgPmw,5
103.0,ChIJoXG9Uz4BzoURUh6XkUqgPmw,5
128.0,ChIJoXG9Uz4BzoURUh6XkUqgPmw,5
143.0,ChIJoXG9Uz4BzoURUh6XkUqgPmw,5
862.0,ChIJoXG9Uz4BzoURUh6XkUqgPmw,5
300.0,ChIJoXG9Uz4BzoURUh6XkUqgPmw,4
299.0,ChIJoXG9Uz4BzoURUh6XkUqgPmw,5
495.0,ChIJoXG9Uz4BzoURUh6XkUqgPmw,5
313.0,ChIJoXG9Uz4BzoURUh6XkUqgPmw,5
905.0,ChIJoXG9Uz4BzoURUh6XkUqgPmw,5
302.0,ChIJoXG9Uz4BzoURUh6XkUqgPmw,5
427.0,ChIJoXG9Uz4BzoURUh6XkUqgPmw,5
906.0,ChIJoXG9Uz4BzoURUh6XkUqgPmw,5
752.0,ChIJoXG9Uz4BzoURUh6XkUqgPmw,5
940.0,ChIJoXG9Uz4BzoURUh6XkUqgPmw,5
32.0,ChIJoXG9Uz4BzoURUh6XkUqgPmw,4
313.0,ChIJoXG9Uz4BzoURUh6XkUqgPmw,5
141.0,ChIJoXG9Uz4BzoURUh6XkUqgPmw,4
906.0,ChIJoXG9Uz4BzoURUh6XkUqgPmw,5
973.0,ChIJoXG9Uz4BzoURUh6XkUqgPmw,5
694.0,ChIJoXG9Uz4BzoURUh6XkUqgPmw,5
171.0,ChIJoXG9Uz4BzoURUh6XkUqgPmw,4
849.0,ChIJoXG9Uz4BzoURUh6XkUqgPmw,5
252.0,ChIJoXG9Uz4BzoURUh6XkUqgPmw,5
387.0,ChIJoXG9Uz4BzoURUh6XkUqgPmw,2
788.0,ChIJoXG9Uz4BzoURUh6XkUqgPmw,5
108.0,ChIJoXG9Uz4BzoURUh6XkUqgPmw,5
732.0,ChIJoXG9Uz4BzoURUh6XkUqgPmw,5
258.0,ChIJoXG9Uz4BzoURUh6XkUqgPmw,5
3.0,ChIJoXG9Uz4BzoURUh6XkUqgPmw,5
100.0,ChIJoXG9Uz4BzoURUh6XkUqgPmw,4
392.0,ChIJoXG9Uz4BzoURUh6XkUqgPmw,4
309.0,ChIJOz-6AMT_0YURofTM9_ekAWI,5
112.0,ChIJOz-6AMT_0YURofTM9_ekAWI,4
805.0,ChIJOz-6AMT_0YURofTM9_ekAWI,5
760.0,ChIJOz-6AMT_0YURofTM9_ekAWI,5
858.0,ChIJOz-6AMT_0YURofTM9_ekAWI,5
134.0,ChIJOz-6AMT_0YURofTM9_ekAWI,5
264.0,ChIJOz-6AMT_0YURofTM9_ekAWI,5
872.0,ChIJOz-6AMT_0YURofTM9_ekAWI,5
30.0,ChIJOz-6AMT_0YURofTM9_ekAWI,5
69.0,ChIJOz-6AMT_0YURofTM9_ekAWI,5
9.0,ChIJOz-6AMT_0YURofTM9_ekAWI,5
954.0,ChIJOz-6AMT_0YURofTM9_ekAWI,5
41.0,ChIJOz-6AMT_0YURofTM9_ekAWI,4
840.0,ChIJOz-6AMT_0YURofTM9_ekAWI,4
913.0,ChIJOz-6AMT_0YURofTM9_ekAWI,5
356.0,ChIJOz-6AMT_0YURofTM9_ekAWI,1
746.0,ChIJOz-6AMT_0YURofTM9_ekAWI,5
505.0,ChIJOz-6AMT_0YURofTM9_ekAWI,4
128.0,ChIJOz-6AMT_0YURofTM9_ekAWI,5
347.0,ChIJOz-6AMT_0YURofTM9_ekAWI,5
749.0,ChIJOz-6AMT_0YURofTM9_ekAWI,5
515.0,ChIJOz-6AMT_0YURofTM9_ekAWI,5
645.0,ChIJOz-6AMT_0YURofTM9_ekAWI,4
683.0,ChIJOz-6AMT_0YURofTM9_ekAWI,4
756.0,ChIJOz-6AMT_0YURofTM9_ekAWI,5
823.0,ChIJOz-6AMT_0YURofTM9_ekAWI,5
676.0,ChIJOz-6AMT_0YURofTM9_ekAWI,3
416.0,ChIJOz-6AMT_0YURofTM9_ekAWI,3
55.0,ChIJOz-6AMT_0YURofTM9_ekAWI,5
173.0,ChIJOz-6AMT_0YURofTM9_ekAWI,5
576.0,ChIJOz-6AMT_0YURofTM9_ekAWI,3
847.0,ChIJOz-6AMT_0YURofTM9_ekAWI,5
788.0,ChIJOz-6AMT_0YURofTM9_ekAWI,4
526.0,ChIJOz-6AMT_0YURofTM9_ekAWI,5
433.0,ChIJOz-6AMT_0YURofTM9_ekAWI,5
182.0,ChIJOz-6AMT_0YURofTM9_ekAWI,4
11.0,ChIJOz-6AMT_0YURofTM9_ekAWI,4
474.0,ChIJOz-6AMT_0YURofTM9_ekAWI,4
754.0,ChIJOz-6AMT_0YURofTM9_ekAWI,4
131.0,ChIJOz-6AMT_0YURofTM9_ekAWI,5
293.0,ChIJOz-6AMT_0YURofTM9_ekAWI,5
624.0,ChIJOz-6AMT_0YURofTM9_ekAWI,5
43.0,ChIJOz-6AMT_0YURofTM9_ekAWI,5
618.0,ChIJOz-6AMT_0YURofTM9_ekAWI,5
853.0,ChIJOz-6AMT_0YURofTM9_ekAWI,5
116.0,ChIJOz-6AMT_0YURofTM9_ekAWI,5
476.0,ChIJOz-6AMT_0YURofTM9_ekAWI,3
845.0,ChIJOz-6AMT_0YURofTM9_ekAWI,4
484.0,ChIJOz-6AMT_0YURofTM9_ekAWI,4
211.0,ChIJOz-6AMT_0YURofTM9_ekAWI,5
374.0,ChIJOz-6AMT_0YURofTM9_ekAWI,5
420.0,ChIJOz-6AMT_0YURofTM9_ekAWI,5
514.0,ChIJOz-6AMT_0YURofTM9_ekAWI,3
905.0,ChIJOz-6AMT_0YURofTM9_ekAWI,5
245.0,ChIJOz-6AMT_0YURofTM9_ekAWI,5
136.0,ChIJOz-6AMT_0YURofTM9_ekAWI,4
879.0,ChIJOz-6AMT_0YURofTM9_ekAWI,5
665.0,ChIJOz-6AMT_0YURofTM9_ekAWI,5
587.0,ChIJOz-6AMT_0YURofTM9_ekAWI,5
599.0,ChIJOz-6AMT_0YURofTM9_ekAWI,4
119.0,ChIJOz-6AMT_0YURofTM9_ekAWI,5
387.0,ChIJOz-6AMT_0YURofTM9_ekAWI,5
279.0,ChIJOz-6AMT_0YURofTM9_ekAWI,3
833.0,ChIJOz-6AMT_0YURofTM9_ekAWI,4
209.0,ChIJOz-6AMT_0YURofTM9_ekAWI,3
709.0,ChIJOz-6AMT_0YURofTM9_ekAWI,4
234.0,ChIJOz-6AMT_0YURofTM9_ekAWI,5
219.0,ChIJOz-6AMT_0YURofTM9_ekAWI,5
518.0,ChIJOz-6AMT_0YURofTM9_ekAWI,4
131.0,ChIJOz-6AMT_0YURofTM9_ekAWI,5
861.0,ChIJOz-6AMT_0YURofTM9_ekAWI,5
987.0,ChIJOz-6AMT_0YURofTM9_ekAWI,4
222.0,ChIJOz-6AMT_0YURofTM9_ekAWI,3
850.0,ChIJOz-6AMT_0YURofTM9_ekAWI,5
284.0,ChIJOz-6AMT_0YURofTM9_ekAWI,5
238.0,ChIJOz-6AMT_0YURofTM9_ekAWI,5
816.0,ChIJOz-6AMT_0YURofTM9_ekAWI,4
103.0,ChIJOz-6AMT_0YURofTM9_ekAWI,5
831.0,ChIJOz-6AMT_0YURofTM9_ekAWI,4
119.0,ChIJOz-6AMT_0YURofTM9_ekAWI,4
129.0,ChIJOz-6AMT_0YURofTM9_ekAWI,5
951.0,ChIJOz-6AMT_0YURofTM9_ekAWI,5
357.0,ChIJOz-6AMT_0YURofTM9_ekAWI,5
542.0,ChIJOz-6AMT_0YURofTM9_ekAWI,5
685.0,ChIJOz-6AMT_0YURofTM9_ekAWI,5
797.0,ChIJOz-6AMT_0YURofTM9_ekAWI,5
606.0,ChIJOz-6AMT_0YURofTM9_ekAWI,4
382.0,ChIJOz-6AMT_0YURofTM9_ekAWI,5
354.0,ChIJOz-6AMT_0YURofTM9_ekAWI,4
765.0,ChIJOz-6AMT_0YURofTM9_ekAWI,3
529.0,ChIJOz-6AMT_0YURofTM9_ekAWI,5
444.0,ChIJOz-6AMT_0YURofTM9_ekAWI,5
214.0,ChIJOz-6AMT_0YURofTM9_ekAWI,4
717.0,ChIJOz-6AMT_0YURofTM9_ekAWI,5
516.0,ChIJOz-6AMT_0YURofTM9_ekAWI,5
393.0,ChIJOz-6AMT_0YURofTM9_ekAWI,4
887.0,ChIJOz-6AMT_0YURofTM9_ekAWI,5
761.0,ChIJOz-6AMT_0YURofTM9_ekAWI,5
629.0,ChIJOz-6AMT_0YURofTM9_ekAWI,4
256.0,ChIJOz-6AMT_0YURofTM9_ekAWI,5
637.0,ChIJOz-6AMT_0YURofTM9_ekAWI,4
692.0,ChIJOz-6AMT_0YURofTM9_ekAWI,5
126.0,ChIJOz-6AMT_0YURofTM9_ekAWI,5
2.0,ChIJOz-6AMT_0YURofTM9_ekAWI,5
104.0,ChIJOz-6AMT_0YURofTM9_ekAWI,2
246.0,ChIJOz-6AMT_0YURofTM9_ekAWI,5
429.0,ChIJOz-6AMT_0YURofTM9_ekAWI,5
403.0,ChIJOz-6AMT_0YURofTM9_ekAWI,5
143.0,ChIJOz-6AMT_0YURofTM9_ekAWI,5
786.0,ChIJOz-6AMT_0YURofTM9_ekAWI,5
646.0,ChIJOz-6AMT_0YURofTM9_ekAWI,5
834.0,ChIJOz-6AMT_0YURofTM9_ekAWI,5
803.0,ChIJOz-6AMT_0YURofTM9_ekAWI,4
820.0,ChIJOz-6AMT_0YURofTM9_ekAWI,5
223.0,ChIJOz-6AMT_0YURofTM9_ekAWI,4
861.0,ChIJOz-6AMT_0YURofTM9_ekAWI,5
755.0,ChIJOz-6AMT_0YURofTM9_ekAWI,5
369.0,ChIJOz-6AMT_0YURofTM9_ekAWI,5
928.0,ChIJOz-6AMT_0YURofTM9_ekAWI,5
21.0,ChIJOz-6AMT_0YURofTM9_ekAWI,5
507.0,ChIJOz-6AMT_0YURofTM9_ekAWI,5
429.0,ChIJOz-6AMT_0YURofTM9_ekAWI,5
647.0,ChIJOz-6AMT_0YURofTM9_ekAWI,4
687.0,ChIJOz-6AMT_0YURofTM9_ekAWI,5
948.0,ChIJOz-6AMT_0YURofTM9_ekAWI,5
268.0,ChIJOz-6AMT_0YURofTM9_ekAWI,4
31.0,ChIJOz-6AMT_0YURofTM9_ekAWI,5
924.0,ChIJOz-6AMT_0YURofTM9_ekAWI,5
879.0,ChIJOz-6AMT_0YURofTM9_ekAWI,5
275.0,ChIJOz-6AMT_0YURofTM9_ekAWI,4
871.0,ChIJOz-6AMT_0YURofTM9_ekAWI,5
461.0,ChIJOz-6AMT_0YURofTM9_ekAWI,5
42.0,ChIJOz-6AMT_0YURofTM9_ekAWI,5
461.0,ChIJOz-6AMT_0YURofTM9_ekAWI,5
603.0,ChIJOz-6AMT_0YURofTM9_ekAWI,5
697.0,ChIJOz-6AMT_0YURofTM9_ekAWI,5
411.0,ChIJOz-6AMT_0YURofTM9_ekAWI,5
247.0,ChIJOz-6AMT_0YURofTM9_ekAWI,4
452.0,ChIJOz-6AMT_0YURofTM9_ekAWI,5
805.0,ChIJOz-6AMT_0YURofTM9_ekAWI,5
673.0,ChIJOz-6AMT_0YURofTM9_ekAWI,4
813.0,ChIJOz-6AMT_0YURofTM9_ekAWI,5
519.0,ChIJOz-6AMT_0YURofTM9_ekAWI,4
25.0,ChIJOz-6AMT_0YURofTM9_ekAWI,5
722.0,ChIJOz-6AMT_0YURofTM9_ekAWI,5
206.0,ChIJOz-6AMT_0YURofTM9_ekAWI,4
258.0,ChIJOz-6AMT_0YURofTM9_ekAWI,1
124.0,ChIJOz-6AMT_0YURofTM9_ekAWI,5
964.0,ChIJOz-6AMT_0YURofTM9_ekAWI,5
654.0,ChIJOz-6AMT_0YURofTM9_ekAWI,5
991.0,ChIJOz-6AMT_0YURofTM9_ekAWI,5
956.0,ChIJOz-6AMT_0YURofTM9_ekAWI,1
94.0,ChIJOz-6AMT_0YURofTM9_ekAWI,1
400.0,ChIJOz-6AMT_0YURofTM9_ekAWI,5
664.0,ChIJOz-6AMT_0YURofTM9_ekAWI,5
393.0,ChIJOz-6AMT_0YURofTM9_ekAWI,5
525.0,ChIJOz-6AMT_0YURofTM9_ekAWI,5
518.0,ChIJOz-6AMT_0YURofTM9_ekAWI,5
159.0,ChIJOz-6AMT_0YURofTM9_ekAWI,5
579.0,ChIJOz-6AMT_0YURofTM9_ekAWI,5
589.0,ChIJOz-6AMT_0YURofTM9_ekAWI,5
7.0,ChIJOz-6AMT_0YURofTM9_ekAWI,5
449.0,ChIJOz-6AMT_0YURofTM9_ekAWI,5
364.0,ChIJOz-6AMT_0YURofTM9_ekAWI,5
665.0,ChIJOz-6AMT_0YURofTM9_ekAWI,5
91.0,ChIJOz-6AMT_0YURofTM9_ekAWI,5
549.0,ChIJOz-6AMT_0YURofTM9_ekAWI,3
187.0,ChIJOz-6AMT_0YURofTM9_ekAWI,5
637.0,ChIJOz-6AMT_0YURofTM9_ekAWI,5
742.0,ChIJOz-6AMT_0YURofTM9_ekAWI,5
268.0,ChIJOz-6AMT_0YURofTM9_ekAWI,5
518.0,ChIJOz-6AMT_0YURofTM9_ekAWI,4
911.0,ChIJOz-6AMT_0YURofTM9_ekAWI,2
909.0,ChIJOz-6AMT_0YURofTM9_ekAWI,3
880.0,ChIJOz-6AMT_0YURofTM9_ekAWI,5
320.0,ChIJOz-6AMT_0YURofTM9_ekAWI,5
630.0,ChIJOz-6AMT_0YURofTM9_ekAWI,5
953.0,ChIJOz-6AMT_0YURofTM9_ekAWI,5
229.0,ChIJOz-6AMT_0YURofTM9_ekAWI,5
897.0,ChIJOz-6AMT_0YURofTM9_ekAWI,5
481.0,ChIJP1dJRVf_0YURr8MZosHl4kI,5
109.0,ChIJP1dJRVf_0YURr8MZosHl4kI,5
712.0,ChIJP1dJRVf_0YURr8MZosHl4kI,4
749.0,ChIJP1dJRVf_0YURr8MZosHl4kI,5
959.0,ChIJP1dJRVf_0YURr8MZosHl4kI,3
14.0,ChIJP1dJRVf_0YURr8MZosHl4kI,4
484.0,ChIJP1dJRVf_0YURr8MZosHl4kI,5
424.0,ChIJP1dJRVf_0YURr8MZosHl4kI,5
672.0,ChIJP1dJRVf_0YURr8MZosHl4kI,5
153.0,ChIJP1dJRVf_0YURr8MZosHl4kI,5
535.0,ChIJP1dJRVf_0YURr8MZosHl4kI,5
228.0,ChIJP1dJRVf_0YURr8MZosHl4kI,5
440.0,ChIJP1dJRVf_0YURr8MZosHl4kI,3
256.0,ChIJP1dJRVf_0YURr8MZosHl4kI,5
604.0,ChIJP1dJRVf_0YURr8MZosHl4kI,4
856.0,ChIJP1dJRVf_0YURr8MZosHl4kI,2
2.0,ChIJP1dJRVf_0YURr8MZosHl4kI,5
679.0,ChIJP1dJRVf_0YURr8MZosHl4kI,5
939.0,ChIJP1dJRVf_0YURr8MZosHl4kI,5
760.0,ChIJP1dJRVf_0YURr8MZosHl4kI,5
408.0,ChIJP1dJRVf_0YURr8MZosHl4kI,5
682.0,ChIJP1dJRVf_0YURr8MZosHl4kI,5
102.0,ChIJP1dJRVf_0YURr8MZosHl4kI,5
523.0,ChIJP1dJRVf_0YURr8MZosHl4kI,4
548.0,ChIJP1dJRVf_0YURr8MZosHl4kI,5
592.0,ChIJP1dJRVf_0YURr8MZosHl4kI,5
186.0,ChIJP1dJRVf_0YURr8MZosHl4kI,5
823.0,ChIJP1dJRVf_0YURr8MZosHl4kI,5
387.0,ChIJP1dJRVf_0YURr8MZosHl4kI,5
514.0,ChIJP1dJRVf_0YURr8MZosHl4kI,5
617.0,ChIJP1dJRVf_0YURr8MZosHl4kI,5
914.0,ChIJP1dJRVf_0YURr8MZosHl4kI,4
315.0,ChIJP1dJRVf_0YURr8MZosHl4kI,5
611.0,ChIJP1dJRVf_0YURr8MZosHl4kI,5
911.0,ChIJP1dJRVf_0YURr8MZosHl4kI,5
844.0,ChIJP1dJRVf_0YURr8MZosHl4kI,5
560.0,ChIJP1dJRVf_0YURr8MZosHl4kI,5
721.0,ChIJP1dJRVf_0YURr8MZosHl4kI,5
805.0,ChIJP1dJRVf_0YURr8MZosHl4kI,5
832.0,ChIJP1dJRVf_0YURr8MZosHl4kI,3
827.0,ChIJP1dJRVf_0YURr8MZosHl4kI,5
909.0,ChIJP1dJRVf_0YURr8MZosHl4kI,5
508.0,ChIJP1dJRVf_0YURr8MZosHl4kI,4
727.0,ChIJP1dJRVf_0YURr8MZosHl4kI,2
710.0,ChIJP1dJRVf_0YURr8MZosHl4kI,5
934.0,ChIJP1dJRVf_0YURr8MZosHl4kI,5
327.0,ChIJP1dJRVf_0YURr8MZosHl4kI,3
387.0,ChIJP1dJRVf_0YURr8MZosHl4kI,5
679.0,ChIJP1dJRVf_0YURr8MZosHl4kI,5
22.0,ChIJP1dJRVf_0YURr8MZosHl4kI,5
232.0,ChIJP1dJRVf_0YURr8MZosHl4kI,5
980.0,ChIJP1dJRVf_0YURr8MZosHl4kI,5
436.0,ChIJP1dJRVf_0YURr8MZosHl4kI,5
361.0,ChIJP1dJRVf_0YURr8MZosHl4kI,5
309.0,ChIJP1dJRVf_0YURr8MZosHl4kI,5
724.0,ChIJP1dJRVf_0YURr8MZosHl4kI,5
205.0,ChIJP1dJRVf_0YURr8MZosHl4kI,4
771.0,ChIJP1dJRVf_0YURr8MZosHl4kI,5
77.0,ChIJP1dJRVf_0YURr8MZosHl4kI,5
